,0
12049,2011-04-29 10:56:00-04:00
12050,2011-04-29 10:57:00-04:00
12051,2011-04-29 10:58:00-04:00
12052,2011-04-29 10:59:00-04:00
12053,2011-04-29 11:00:00-04:00
12054,2011-04-29 11:01:00-04:00
12055,2011-04-29 11:02:00-04:00
12056,2011-04-29 11:03:00-04:00
12057,2011-04-29 11:04:00-04:00
12058,2011-04-29 11:05:00-04:00
12059,2011-04-29 11:06:00-04:00
12060,2011-04-29 11:07:00-04:00
12061,2011-04-29 11:08:00-04:00
12062,2011-04-29 11:09:00-04:00
12063,2011-04-29 11:10:00-04:00
12064,2011-04-29 11:11:00-04:00
12065,2011-04-29 11:12:00-04:00
12066,2011-04-29 11:13:00-04:00
12067,2011-04-29 11:14:00-04:00
12068,2011-04-29 11:15:00-04:00
12069,2011-04-29 11:16:00-04:00
12070,2011-04-29 11:17:00-04:00
12071,2011-04-29 11:18:00-04:00
12072,2011-04-29 11:19:00-04:00
12073,2011-04-29 11:20:00-04:00
12074,2011-04-29 11:21:00-04:00
12075,2011-04-29 11:22:00-04:00
12076,2011-04-29 11:23:00-04:00
12077,2011-04-29 11:24:00-04:00
12078,2011-04-29 11:25:00-04:00
12079,2011-04-29 11:26:00-04:00
12080,2011-04-29 11:27:00-04:00
12081,2011-04-29 11:28:00-04:00
12082,2011-04-29 11:29:00-04:00
12083,2011-04-29 11:30:00-04:00
12084,2011-04-29 11:31:00-04:00
12085,2011-04-29 11:32:00-04:00
12086,2011-04-29 11:33:00-04:00
12087,2011-04-29 11:34:00-04:00
12088,2011-04-29 11:35:00-04:00
12089,2011-04-29 11:36:00-04:00
12090,2011-04-29 11:37:00-04:00
12091,2011-04-29 11:38:00-04:00
12092,2011-04-29 11:39:00-04:00
12093,2011-04-29 11:40:00-04:00
12094,2011-04-29 11:41:00-04:00
12095,2011-04-29 11:42:00-04:00
12096,2011-04-29 11:43:00-04:00
12097,2011-04-29 11:44:00-04:00
12098,2011-04-29 11:45:00-04:00
12099,2011-04-29 11:46:00-04:00
12100,2011-04-29 11:47:00-04:00
12101,2011-04-29 11:48:00-04:00
12102,2011-04-29 11:49:00-04:00
12103,2011-04-29 11:50:00-04:00
12104,2011-04-29 11:51:00-04:00
12105,2011-04-29 11:52:00-04:00
12106,2011-04-29 11:53:00-04:00
12107,2011-04-29 11:54:00-04:00
12108,2011-04-29 11:55:00-04:00
12109,2011-04-29 11:56:00-04:00
12110,2011-04-29 11:57:00-04:00
12111,2011-04-29 11:58:00-04:00
12112,2011-04-29 11:59:00-04:00
12113,2011-04-29 12:00:00-04:00
12114,2011-04-29 12:01:00-04:00
12115,2011-04-29 12:02:00-04:00
12116,2011-04-29 12:03:00-04:00
12117,2011-04-29 12:04:00-04:00
12118,2011-04-29 12:05:00-04:00
12119,2011-04-29 12:06:00-04:00
12120,2011-04-29 12:07:00-04:00
12121,2011-04-29 12:08:00-04:00
12122,2011-04-29 12:09:00-04:00
12123,2011-04-29 12:10:00-04:00
12124,2011-04-29 12:11:00-04:00
12125,2011-04-29 12:12:00-04:00
12126,2011-04-29 12:13:00-04:00
12127,2011-04-29 12:14:00-04:00
12128,2011-04-29 12:15:00-04:00
12129,2011-04-29 12:16:00-04:00
12130,2011-04-29 12:17:00-04:00
12131,2011-04-29 12:18:00-04:00
12132,2011-04-29 12:19:00-04:00
12133,2011-04-29 12:20:00-04:00
12134,2011-04-29 12:21:00-04:00
12135,2011-04-29 12:22:00-04:00
12136,2011-04-29 12:23:00-04:00
12137,2011-04-29 12:24:00-04:00
12138,2011-04-29 12:25:00-04:00
12139,2011-04-29 12:26:00-04:00
12140,2011-04-29 12:27:00-04:00
12141,2011-04-29 12:28:00-04:00
12142,2011-04-29 12:29:00-04:00
12143,2011-04-29 12:30:00-04:00
12144,2011-04-29 12:31:00-04:00
12145,2011-04-29 12:32:00-04:00
12146,2011-04-29 12:33:00-04:00
12147,2011-04-29 12:34:00-04:00
12148,2011-04-29 12:35:00-04:00
12149,2011-04-29 12:36:00-04:00
12150,2011-04-29 12:37:00-04:00
12151,2011-04-29 12:38:00-04:00
12152,2011-04-29 12:39:00-04:00
12153,2011-04-29 12:40:00-04:00
12154,2011-04-29 12:41:00-04:00
12155,2011-04-29 12:42:00-04:00
12156,2011-04-29 12:43:00-04:00
12157,2011-04-29 12:44:00-04:00
12158,2011-04-29 12:45:00-04:00
12159,2011-04-29 12:46:00-04:00
12160,2011-04-29 12:47:00-04:00
12161,2011-04-29 12:48:00-04:00
12162,2011-04-29 12:49:00-04:00
12163,2011-04-29 12:50:00-04:00
12164,2011-04-29 12:51:00-04:00
12165,2011-04-29 12:52:00-04:00
12166,2011-04-29 12:53:00-04:00
12167,2011-04-29 12:54:00-04:00
12168,2011-04-29 12:55:00-04:00
12169,2011-04-29 12:56:00-04:00
12170,2011-04-29 12:57:00-04:00
12171,2011-04-29 12:58:00-04:00
12172,2011-04-29 12:59:00-04:00
12173,2011-04-29 13:00:00-04:00
12174,2011-04-29 13:01:00-04:00
12175,2011-04-29 13:02:00-04:00
12176,2011-04-29 13:03:00-04:00
12177,2011-04-29 13:04:00-04:00
12178,2011-04-29 13:05:00-04:00
12179,2011-04-29 13:06:00-04:00
12180,2011-04-29 13:07:00-04:00
12181,2011-04-29 13:08:00-04:00
12182,2011-04-29 13:09:00-04:00
12183,2011-04-29 13:10:00-04:00
12184,2011-04-29 13:11:00-04:00
12185,2011-04-29 13:12:00-04:00
12186,2011-04-29 13:13:00-04:00
12187,2011-04-29 13:14:00-04:00
12188,2011-04-29 13:15:00-04:00
12189,2011-04-29 13:16:00-04:00
12190,2011-04-29 13:17:00-04:00
12191,2011-04-29 13:18:00-04:00
12192,2011-04-29 13:19:00-04:00
12193,2011-04-29 13:20:00-04:00
12194,2011-04-29 13:21:00-04:00
12195,2011-04-29 13:22:00-04:00
12196,2011-04-29 13:23:00-04:00
12197,2011-04-29 13:24:00-04:00
12198,2011-04-29 13:25:00-04:00
12199,2011-04-29 13:26:00-04:00
12200,2011-04-29 13:27:00-04:00
12201,2011-04-29 13:28:00-04:00
12202,2011-04-29 13:29:00-04:00
12203,2011-04-29 13:30:00-04:00
12204,2011-04-29 13:31:00-04:00
12205,2011-04-29 13:32:00-04:00
12206,2011-04-29 13:33:00-04:00
12207,2011-04-29 13:34:00-04:00
12208,2011-04-29 13:35:00-04:00
12209,2011-04-29 13:36:00-04:00
12210,2011-04-29 13:37:00-04:00
12211,2011-04-29 13:38:00-04:00
12212,2011-04-29 13:39:00-04:00
12213,2011-04-29 13:40:00-04:00
12214,2011-04-29 13:41:00-04:00
12215,2011-04-29 13:42:00-04:00
12216,2011-04-29 13:43:00-04:00
12217,2011-04-29 13:44:00-04:00
12218,2011-04-29 13:45:00-04:00
12219,2011-04-29 13:46:00-04:00
12220,2011-04-29 13:47:00-04:00
12221,2011-04-29 13:48:00-04:00
12222,2011-04-29 13:49:00-04:00
12223,2011-04-29 13:50:00-04:00
12224,2011-04-29 13:51:00-04:00
12225,2011-04-29 13:52:00-04:00
12226,2011-04-29 13:53:00-04:00
12227,2011-04-29 13:54:00-04:00
12228,2011-04-29 13:55:00-04:00
12229,2011-04-29 13:56:00-04:00
12230,2011-04-29 13:57:00-04:00
12231,2011-04-29 13:58:00-04:00
12232,2011-04-29 13:59:00-04:00
12233,2011-04-29 14:00:00-04:00
12234,2011-04-29 14:01:00-04:00
12235,2011-04-29 14:02:00-04:00
12236,2011-04-29 14:03:00-04:00
12237,2011-04-29 14:04:00-04:00
12238,2011-04-29 14:05:00-04:00
12239,2011-04-29 14:06:00-04:00
12240,2011-04-29 14:07:00-04:00
12241,2011-04-29 14:08:00-04:00
12242,2011-04-29 14:09:00-04:00
12243,2011-04-29 14:10:00-04:00
12244,2011-04-29 14:11:00-04:00
12245,2011-04-29 14:12:00-04:00
12246,2011-04-29 14:13:00-04:00
12247,2011-04-29 14:14:00-04:00
12248,2011-04-29 14:15:00-04:00
12249,2011-04-29 14:16:00-04:00
12250,2011-04-29 14:17:00-04:00
12251,2011-04-29 14:18:00-04:00
12252,2011-04-29 14:19:00-04:00
12253,2011-04-29 14:20:00-04:00
12254,2011-04-29 14:21:00-04:00
12255,2011-04-29 14:22:00-04:00
12256,2011-04-29 14:23:00-04:00
12257,2011-04-29 14:24:00-04:00
12258,2011-04-29 14:25:00-04:00
12259,2011-04-29 14:26:00-04:00
12260,2011-04-29 14:27:00-04:00
12261,2011-04-29 14:28:00-04:00
12262,2011-04-29 14:29:00-04:00
12263,2011-04-29 14:30:00-04:00
12264,2011-04-29 14:31:00-04:00
12265,2011-04-29 14:32:00-04:00
12266,2011-04-29 14:33:00-04:00
12267,2011-04-29 14:34:00-04:00
12268,2011-04-29 14:35:00-04:00
12269,2011-04-29 14:36:00-04:00
12270,2011-04-29 14:37:00-04:00
12271,2011-04-29 14:38:00-04:00
12272,2011-04-29 14:39:00-04:00
12273,2011-04-29 14:40:00-04:00
12274,2011-04-29 14:41:00-04:00
12275,2011-04-29 14:42:00-04:00
12276,2011-04-29 14:43:00-04:00
12277,2011-04-29 14:44:00-04:00
12278,2011-04-29 14:45:00-04:00
12279,2011-04-29 14:46:00-04:00
12280,2011-04-29 14:47:00-04:00
12281,2011-04-29 14:48:00-04:00
12282,2011-04-29 14:49:00-04:00
12283,2011-04-29 14:50:00-04:00
12284,2011-04-29 14:51:00-04:00
12285,2011-04-29 14:52:00-04:00
12286,2011-04-29 14:53:00-04:00
12287,2011-04-29 14:54:00-04:00
12288,2011-04-29 14:55:00-04:00
12289,2011-04-29 14:56:00-04:00
12290,2011-04-29 14:57:00-04:00
12291,2011-04-29 14:58:00-04:00
12292,2011-04-29 14:59:00-04:00
12293,2011-04-29 15:00:00-04:00
12294,2011-04-29 15:01:00-04:00
12295,2011-04-29 15:02:00-04:00
12296,2011-04-29 15:03:00-04:00
12297,2011-04-29 15:04:00-04:00
12298,2011-04-29 15:05:00-04:00
12299,2011-04-29 15:06:00-04:00
12300,2011-04-29 15:07:00-04:00
12301,2011-04-29 15:08:00-04:00
12302,2011-04-29 15:09:00-04:00
12303,2011-04-29 15:10:00-04:00
12304,2011-04-29 15:11:00-04:00
12305,2011-04-29 15:12:00-04:00
12306,2011-04-29 15:13:00-04:00
12307,2011-04-29 15:14:00-04:00
12308,2011-04-29 15:15:00-04:00
12309,2011-04-29 15:16:00-04:00
12310,2011-04-29 15:17:00-04:00
12311,2011-04-29 15:18:00-04:00
12312,2011-04-29 15:19:00-04:00
12313,2011-04-29 15:20:00-04:00
12314,2011-04-29 15:21:00-04:00
12315,2011-04-29 15:22:00-04:00
12316,2011-04-29 15:23:00-04:00
12317,2011-04-29 15:24:00-04:00
12318,2011-04-29 15:25:00-04:00
12319,2011-04-29 15:26:00-04:00
12320,2011-04-29 15:27:00-04:00
12321,2011-04-29 15:28:00-04:00
12322,2011-04-29 15:29:00-04:00
12323,2011-04-29 15:30:00-04:00
12324,2011-04-29 15:31:00-04:00
12325,2011-04-29 15:32:00-04:00
12326,2011-04-29 15:33:00-04:00
12327,2011-04-29 15:34:00-04:00
12328,2011-04-29 15:35:00-04:00
12329,2011-04-29 15:36:00-04:00
12330,2011-04-29 15:37:00-04:00
12331,2011-04-29 15:38:00-04:00
12332,2011-04-29 15:39:00-04:00
12333,2011-04-29 15:40:00-04:00
12334,2011-04-29 15:41:00-04:00
12335,2011-04-29 15:42:00-04:00
12336,2011-04-29 15:43:00-04:00
12337,2011-04-29 15:44:00-04:00
12338,2011-04-29 15:45:00-04:00
12339,2011-04-29 15:46:00-04:00
12340,2011-04-29 15:47:00-04:00
12341,2011-04-29 15:48:00-04:00
12342,2011-04-29 15:49:00-04:00
12343,2011-04-29 15:50:00-04:00
12344,2011-04-29 15:51:00-04:00
12345,2011-04-29 15:52:00-04:00
12346,2011-04-29 15:53:00-04:00
12347,2011-04-29 15:54:00-04:00
12348,2011-04-29 15:55:00-04:00
12349,2011-04-29 15:56:00-04:00
12350,2011-04-29 15:57:00-04:00
12351,2011-04-29 15:58:00-04:00
12352,2011-04-29 15:59:00-04:00
12353,2011-04-29 16:00:00-04:00
12354,2011-04-29 16:01:00-04:00
12355,2011-04-29 16:02:00-04:00
12356,2011-04-29 16:03:00-04:00
12357,2011-04-29 16:04:00-04:00
12358,2011-04-29 16:05:00-04:00
12359,2011-04-29 16:06:00-04:00
12360,2011-04-29 16:07:00-04:00
12361,2011-04-29 16:08:00-04:00
12362,2011-04-29 16:09:00-04:00
12363,2011-04-29 16:10:00-04:00
12364,2011-04-29 16:11:00-04:00
12365,2011-04-29 16:12:00-04:00
12366,2011-04-29 16:13:00-04:00
12367,2011-04-29 16:14:00-04:00
12368,2011-04-29 16:15:00-04:00
12369,2011-04-29 16:16:00-04:00
12370,2011-04-29 16:17:00-04:00
12371,2011-04-29 16:18:00-04:00
12372,2011-04-29 16:19:00-04:00
12373,2011-04-29 16:20:00-04:00
12374,2011-04-29 16:21:00-04:00
12375,2011-04-29 16:22:00-04:00
12376,2011-04-29 16:23:00-04:00
12377,2011-04-29 16:24:00-04:00
12378,2011-04-29 16:25:00-04:00
12379,2011-04-29 16:26:00-04:00
12380,2011-04-29 16:27:00-04:00
12381,2011-04-29 16:28:00-04:00
12382,2011-04-29 16:29:00-04:00
12383,2011-04-29 16:30:00-04:00
12384,2011-04-29 16:31:00-04:00
12385,2011-04-29 16:32:00-04:00
12386,2011-04-29 16:33:00-04:00
12387,2011-04-29 16:34:00-04:00
12388,2011-04-29 16:35:00-04:00
12389,2011-04-29 16:36:00-04:00
12390,2011-04-29 16:37:00-04:00
12391,2011-04-29 16:38:00-04:00
12392,2011-04-29 16:39:00-04:00
12393,2011-04-29 16:40:00-04:00
12394,2011-04-29 16:41:00-04:00
12395,2011-04-29 16:42:00-04:00
12396,2011-04-29 16:43:00-04:00
12397,2011-04-29 16:44:00-04:00
12398,2011-04-29 16:45:00-04:00
12399,2011-04-29 16:46:00-04:00
12400,2011-04-29 16:47:00-04:00
12401,2011-04-29 16:48:00-04:00
12402,2011-04-29 16:49:00-04:00
12403,2011-04-29 16:50:00-04:00
12404,2011-04-29 16:51:00-04:00
12405,2011-04-29 16:52:00-04:00
12406,2011-04-29 16:53:00-04:00
12407,2011-04-29 16:54:00-04:00
12408,2011-04-29 16:55:00-04:00
12409,2011-04-29 16:56:00-04:00
12410,2011-04-29 16:57:00-04:00
12411,2011-04-29 16:58:00-04:00
12412,2011-04-29 16:59:00-04:00
12413,2011-04-29 17:00:00-04:00
12414,2011-04-29 17:01:00-04:00
12415,2011-04-29 17:02:00-04:00
12416,2011-04-29 17:03:00-04:00
12417,2011-04-29 17:04:00-04:00
12418,2011-04-29 17:05:00-04:00
12419,2011-04-29 17:06:00-04:00
12420,2011-04-29 17:07:00-04:00
12421,2011-04-29 17:08:00-04:00
12422,2011-04-29 17:09:00-04:00
12423,2011-04-29 17:10:00-04:00
12424,2011-04-29 17:11:00-04:00
12425,2011-04-29 17:12:00-04:00
12426,2011-04-29 17:13:00-04:00
12427,2011-04-29 17:14:00-04:00
12428,2011-04-29 17:15:00-04:00
12429,2011-04-29 17:16:00-04:00
12430,2011-04-29 17:17:00-04:00
12431,2011-04-29 17:18:00-04:00
12432,2011-04-29 17:19:00-04:00
12433,2011-04-29 17:20:00-04:00
12434,2011-04-29 17:21:00-04:00
12435,2011-04-29 17:22:00-04:00
12436,2011-04-29 17:23:00-04:00
12437,2011-04-29 17:24:00-04:00
12438,2011-04-29 17:25:00-04:00
12439,2011-04-29 17:26:00-04:00
12440,2011-04-29 17:27:00-04:00
12441,2011-04-29 17:28:00-04:00
12442,2011-04-29 17:29:00-04:00
12443,2011-04-29 17:30:00-04:00
12444,2011-04-29 17:31:00-04:00
12445,2011-04-29 17:32:00-04:00
12446,2011-04-29 17:33:00-04:00
12447,2011-04-29 17:34:00-04:00
12448,2011-04-29 17:35:00-04:00
12449,2011-04-29 17:36:00-04:00
12450,2011-04-29 17:37:00-04:00
12451,2011-04-29 17:38:00-04:00
12452,2011-04-29 17:39:00-04:00
12453,2011-04-29 17:40:00-04:00
12454,2011-04-29 17:41:00-04:00
12455,2011-04-29 17:42:00-04:00
12456,2011-04-29 17:43:00-04:00
12457,2011-04-29 17:44:00-04:00
12458,2011-04-29 17:45:00-04:00
12459,2011-04-29 17:46:00-04:00
12460,2011-04-29 17:47:00-04:00
12461,2011-04-29 17:48:00-04:00
12462,2011-04-29 17:49:00-04:00
12463,2011-04-29 17:50:00-04:00
12464,2011-04-29 17:51:00-04:00
12465,2011-04-29 17:52:00-04:00
12466,2011-04-29 17:53:00-04:00
12467,2011-04-29 17:54:00-04:00
12468,2011-04-29 17:55:00-04:00
12469,2011-04-29 17:56:00-04:00
12470,2011-04-29 17:57:00-04:00
12471,2011-04-29 17:58:00-04:00
12472,2011-04-29 17:59:00-04:00
12473,2011-04-29 18:00:00-04:00
12474,2011-04-29 18:01:00-04:00
12475,2011-04-29 18:02:00-04:00
12476,2011-04-29 18:03:00-04:00
12477,2011-04-29 18:04:00-04:00
12478,2011-04-29 18:05:00-04:00
12479,2011-04-29 18:06:00-04:00
12480,2011-04-29 18:07:00-04:00
12481,2011-04-29 18:08:00-04:00
12482,2011-04-29 18:09:00-04:00
12483,2011-04-29 18:10:00-04:00
12484,2011-04-29 18:11:00-04:00
12485,2011-04-29 18:12:00-04:00
12486,2011-04-29 18:13:00-04:00
12487,2011-04-29 18:14:00-04:00
12488,2011-04-29 18:15:00-04:00
12489,2011-04-29 18:16:00-04:00
12490,2011-04-29 18:17:00-04:00
12491,2011-04-29 18:18:00-04:00
12492,2011-04-29 18:19:00-04:00
12493,2011-04-29 18:20:00-04:00
12494,2011-04-29 18:21:00-04:00
12495,2011-04-29 18:22:00-04:00
12496,2011-04-29 18:23:00-04:00
12497,2011-04-29 18:24:00-04:00
12498,2011-04-29 18:25:00-04:00
12499,2011-04-29 18:26:00-04:00
12500,2011-04-29 18:27:00-04:00
12501,2011-04-29 18:28:00-04:00
12502,2011-04-29 18:29:00-04:00
12503,2011-04-29 18:30:00-04:00
12504,2011-04-29 18:31:00-04:00
12505,2011-04-29 18:32:00-04:00
12506,2011-04-29 18:33:00-04:00
12507,2011-04-29 18:34:00-04:00
12508,2011-04-29 18:35:00-04:00
12509,2011-04-29 18:36:00-04:00
12510,2011-04-29 18:37:00-04:00
12511,2011-04-29 18:38:00-04:00
12512,2011-04-29 18:39:00-04:00
12513,2011-04-29 18:40:00-04:00
12514,2011-04-29 18:41:00-04:00
12515,2011-04-29 18:42:00-04:00
12516,2011-04-29 18:43:00-04:00
12517,2011-04-29 18:44:00-04:00
12518,2011-04-29 18:45:00-04:00
12519,2011-04-29 18:46:00-04:00
12520,2011-04-29 18:47:00-04:00
12521,2011-04-29 18:48:00-04:00
12522,2011-04-29 18:49:00-04:00
12523,2011-04-29 18:50:00-04:00
12524,2011-04-29 18:51:00-04:00
12525,2011-04-29 18:52:00-04:00
12526,2011-04-29 18:53:00-04:00
12527,2011-04-29 18:54:00-04:00
12528,2011-04-29 18:55:00-04:00
12529,2011-04-29 18:56:00-04:00
12530,2011-04-29 18:57:00-04:00
12531,2011-04-29 18:58:00-04:00
12532,2011-04-29 18:59:00-04:00
12533,2011-04-29 19:00:00-04:00
12534,2011-04-29 19:01:00-04:00
12535,2011-04-29 19:02:00-04:00
12536,2011-04-29 19:03:00-04:00
12537,2011-04-29 19:04:00-04:00
12538,2011-04-29 19:05:00-04:00
12539,2011-04-29 19:06:00-04:00
12540,2011-04-29 19:07:00-04:00
12541,2011-04-29 19:08:00-04:00
12542,2011-04-29 19:09:00-04:00
12543,2011-04-29 19:10:00-04:00
12544,2011-04-29 19:11:00-04:00
12545,2011-04-29 19:12:00-04:00
12546,2011-04-29 19:13:00-04:00
12547,2011-04-29 19:14:00-04:00
12548,2011-04-29 19:15:00-04:00
12549,2011-04-29 19:16:00-04:00
12550,2011-04-29 19:17:00-04:00
12551,2011-04-29 19:18:00-04:00
12552,2011-04-29 19:19:00-04:00
12553,2011-04-29 19:20:00-04:00
12554,2011-04-29 19:21:00-04:00
12555,2011-04-29 19:22:00-04:00
12556,2011-04-29 19:23:00-04:00
12557,2011-04-29 19:24:00-04:00
12558,2011-04-29 19:25:00-04:00
12559,2011-04-29 19:26:00-04:00
12560,2011-04-29 19:27:00-04:00
12561,2011-04-29 19:28:00-04:00
12562,2011-04-29 19:29:00-04:00
12563,2011-04-29 19:30:00-04:00
12564,2011-04-29 19:31:00-04:00
12565,2011-04-29 19:32:00-04:00
12566,2011-04-29 19:33:00-04:00
12567,2011-04-29 19:34:00-04:00
12568,2011-04-29 19:35:00-04:00
12569,2011-04-29 19:36:00-04:00
12570,2011-04-29 19:37:00-04:00
12571,2011-04-29 19:38:00-04:00
12572,2011-04-29 19:39:00-04:00
12573,2011-04-29 19:40:00-04:00
12574,2011-04-29 19:41:00-04:00
12575,2011-04-29 19:42:00-04:00
12576,2011-04-29 19:43:00-04:00
12577,2011-04-29 19:44:00-04:00
12578,2011-04-29 19:45:00-04:00
12579,2011-04-29 19:46:00-04:00
12580,2011-04-29 19:47:00-04:00
12581,2011-04-29 19:48:00-04:00
12582,2011-04-29 19:49:00-04:00
12583,2011-04-29 19:50:00-04:00
12584,2011-04-29 19:51:00-04:00
12585,2011-04-29 19:52:00-04:00
12586,2011-04-29 19:53:00-04:00
12587,2011-04-29 19:54:00-04:00
12588,2011-04-29 19:55:00-04:00
12589,2011-04-29 19:56:00-04:00
12590,2011-04-29 19:57:00-04:00
12591,2011-04-29 19:58:00-04:00
12592,2011-04-29 19:59:00-04:00
12593,2011-04-29 20:00:00-04:00
12594,2011-04-29 20:01:00-04:00
12595,2011-04-29 20:02:00-04:00
12596,2011-04-29 20:03:00-04:00
12597,2011-04-29 20:04:00-04:00
12598,2011-04-29 20:05:00-04:00
12599,2011-04-29 20:06:00-04:00
12600,2011-04-29 20:07:00-04:00
12601,2011-04-29 20:08:00-04:00
12602,2011-04-29 20:09:00-04:00
12603,2011-04-29 20:10:00-04:00
12604,2011-04-29 20:11:00-04:00
12605,2011-04-29 20:12:00-04:00
12606,2011-04-29 20:13:00-04:00
12607,2011-04-29 20:14:00-04:00
12608,2011-04-29 20:15:00-04:00
12609,2011-04-29 20:16:00-04:00
12610,2011-04-29 20:17:00-04:00
12611,2011-04-29 20:18:00-04:00
12612,2011-04-29 20:19:00-04:00
12613,2011-04-29 20:20:00-04:00
12614,2011-04-29 20:21:00-04:00
12615,2011-04-29 20:22:00-04:00
12616,2011-04-29 20:23:00-04:00
12617,2011-04-29 20:24:00-04:00
12618,2011-04-29 20:25:00-04:00
12619,2011-04-29 20:26:00-04:00
12620,2011-04-29 20:27:00-04:00
12621,2011-04-29 20:28:00-04:00
12622,2011-04-29 20:29:00-04:00
12623,2011-04-29 20:30:00-04:00
12624,2011-04-29 20:31:00-04:00
12625,2011-04-29 20:32:00-04:00
12626,2011-04-29 20:33:00-04:00
12627,2011-04-29 20:34:00-04:00
12628,2011-04-29 20:35:00-04:00
12629,2011-04-29 20:36:00-04:00
12630,2011-04-29 20:37:00-04:00
12631,2011-04-29 20:38:00-04:00
12632,2011-04-29 20:39:00-04:00
12633,2011-04-29 20:40:00-04:00
12634,2011-04-29 20:41:00-04:00
12635,2011-04-29 20:42:00-04:00
12636,2011-04-29 20:43:00-04:00
12637,2011-04-29 20:44:00-04:00
12638,2011-04-29 20:45:00-04:00
12639,2011-04-29 20:46:00-04:00
12640,2011-04-29 20:47:00-04:00
12641,2011-04-29 20:48:00-04:00
12642,2011-04-29 20:49:00-04:00
12643,2011-04-29 20:50:00-04:00
12644,2011-04-29 20:51:00-04:00
12645,2011-04-29 20:52:00-04:00
12646,2011-04-29 20:53:00-04:00
12647,2011-04-29 20:54:00-04:00
12648,2011-04-29 20:55:00-04:00
12649,2011-04-29 20:56:00-04:00
12650,2011-04-29 20:57:00-04:00
12651,2011-04-29 20:58:00-04:00
12652,2011-04-29 20:59:00-04:00
12653,2011-04-29 21:00:00-04:00
12654,2011-04-29 21:01:00-04:00
12655,2011-04-29 21:02:00-04:00
12656,2011-04-29 21:03:00-04:00
12657,2011-04-29 21:04:00-04:00
12658,2011-04-29 21:05:00-04:00
12659,2011-04-29 21:06:00-04:00
12660,2011-04-29 21:07:00-04:00
12661,2011-04-29 21:08:00-04:00
12662,2011-04-29 21:09:00-04:00
12663,2011-04-29 21:10:00-04:00
12664,2011-04-29 21:11:00-04:00
12665,2011-04-29 21:12:00-04:00
12666,2011-04-29 21:13:00-04:00
12667,2011-04-29 21:14:00-04:00
12668,2011-04-29 21:15:00-04:00
12669,2011-04-29 21:16:00-04:00
12670,2011-04-29 21:17:00-04:00
12671,2011-04-29 21:18:00-04:00
12672,2011-04-29 21:19:00-04:00
12673,2011-04-29 21:20:00-04:00
12674,2011-04-29 21:21:00-04:00
12675,2011-04-29 21:22:00-04:00
12676,2011-04-29 21:23:00-04:00
12677,2011-04-29 21:24:00-04:00
12678,2011-04-29 21:25:00-04:00
12679,2011-04-29 21:26:00-04:00
12680,2011-04-29 21:27:00-04:00
12681,2011-04-29 21:28:00-04:00
12682,2011-04-29 21:29:00-04:00
12683,2011-04-29 21:30:00-04:00
12684,2011-04-29 21:31:00-04:00
12685,2011-04-29 21:32:00-04:00
12686,2011-04-29 21:33:00-04:00
12687,2011-04-29 21:34:00-04:00
12688,2011-04-29 21:35:00-04:00
12689,2011-04-29 21:36:00-04:00
12690,2011-04-29 21:37:00-04:00
12691,2011-04-29 21:38:00-04:00
12692,2011-04-29 21:39:00-04:00
12693,2011-04-29 21:40:00-04:00
12694,2011-04-29 21:41:00-04:00
12695,2011-04-29 21:42:00-04:00
12696,2011-04-29 21:43:00-04:00
12697,2011-04-29 21:44:00-04:00
12698,2011-04-29 21:45:00-04:00
12699,2011-04-29 21:46:00-04:00
12700,2011-04-29 21:47:00-04:00
12701,2011-04-29 21:48:00-04:00
12702,2011-04-29 21:49:00-04:00
12703,2011-04-29 21:50:00-04:00
12704,2011-04-29 21:51:00-04:00
12705,2011-04-29 21:52:00-04:00
12706,2011-04-29 21:53:00-04:00
12707,2011-04-29 21:54:00-04:00
12708,2011-04-29 21:55:00-04:00
12709,2011-04-29 21:56:00-04:00
12710,2011-04-29 21:57:00-04:00
12711,2011-04-29 21:58:00-04:00
12712,2011-04-29 21:59:00-04:00
12713,2011-04-29 22:00:00-04:00
12714,2011-04-29 22:01:00-04:00
12715,2011-04-29 22:02:00-04:00
12716,2011-04-29 22:03:00-04:00
12717,2011-04-29 22:04:00-04:00
12718,2011-04-29 22:05:00-04:00
12719,2011-04-29 22:06:00-04:00
12720,2011-04-29 22:07:00-04:00
12721,2011-04-29 22:08:00-04:00
12722,2011-04-29 22:09:00-04:00
12723,2011-04-29 22:10:00-04:00
12724,2011-04-29 22:11:00-04:00
12725,2011-04-29 22:12:00-04:00
12726,2011-04-29 22:13:00-04:00
12727,2011-04-29 22:14:00-04:00
12728,2011-04-29 22:15:00-04:00
12729,2011-04-29 22:16:00-04:00
12730,2011-04-29 22:17:00-04:00
12731,2011-04-29 22:18:00-04:00
12732,2011-04-29 22:19:00-04:00
12733,2011-04-29 22:20:00-04:00
12734,2011-04-29 22:21:00-04:00
12735,2011-04-29 22:22:00-04:00
12736,2011-04-29 22:23:00-04:00
12737,2011-04-29 22:24:00-04:00
12738,2011-04-29 22:25:00-04:00
12739,2011-04-29 22:26:00-04:00
12740,2011-04-29 22:27:00-04:00
12741,2011-04-29 22:28:00-04:00
12742,2011-04-29 22:29:00-04:00
12743,2011-04-29 22:30:00-04:00
12744,2011-04-29 22:31:00-04:00
12745,2011-04-29 22:32:00-04:00
12746,2011-04-29 22:33:00-04:00
12747,2011-04-29 22:34:00-04:00
